"","id","user_name_anon","user_location","user_location_country","user_description","user_created","user_created_year","user_created_month","user_created_day","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","retweets","favorites","is_retweet"
"600",1383263958887321600,"2a9ab59a","Northern California.","USA","Solving human problems with tech. #WIPLife. 

- Opinions expressed represent nobody else but me. 
- Gender: Nonconforming. 
- Pronouns: Him/Them","2019-07-22 21:22:47",2019,7,22,53,426,1001,"False","2021-04-17 03:40:02","Presenting #100DaysOfCode... non-consecutive, brought to you by: #Moderna #ModernaMob","['100DaysOfCode', 'Moderna', 'ModernaMob']","Twitter Web App",4,6,"False"
"601",1364630183446249472,"84f87b66","United States","USA","Drug Discovery & Development reports on cover drug introductions, pipeline candidates, clinical trial trends & developments related to artificial intelligence.","2019-12-19 20:26:52",2019,12,19,163,60,32,"False","2021-02-24 17:36:03","An #FDA analysis found that the single-dose #COVID19Vaccine candidate developed by @JNJNews is safe &amp; effective.

M… https://t.co/turGe4drhr","['FDA', 'COVID19Vaccine']","Sprout Social",0,0,"False"
"602",1437954913200316416,"17a797b9","California, United States","USA","The world needs traditional platform 
inactivated virus vaccines 🌲🌲
The truest answer to pandemic
I love masks 😷😷
Photo is a meme","2019-03-25 17:58:43",2019,3,25,155,3,12006,"False","2021-09-15 01:42:21","@ruralcoder @GavinNewsom But CodaGenix is all done synthetically. Yes to Chinese inactivated virus vaccines Sinovac… https://t.co/lVPAD62aAj","","Twitter Web App",0,2,"False"
"603",1457633780282265600,"530b2a58","United States","USA","Software Engineer, Pleb","2019-03-04 01:00:32",2019,3,4,505,382,15084,"False","2021-11-08 08:59:09","@CZECHmate789 @Nakadai_mon Where is #California governor #newsom who’s been missing for ten days since receiving hi… https://t.co/X7KB4I3PQw","['California', 'newsom']","Twitter for iPhone",0,1,"False"
"604",1359206268917985280,"c282e2b7","New Jersey, USA","USA","DIY Dad, Gamer, #EXTRALIFE, Extra Life Philadelphia, Scouts BSA Den Leader, Volunteer Firefighter https://t.co/1BJV7G3NPc","2019-10-04 19:10:04",2019,10,4,83,410,1821,"False","2021-02-09 18:23:21","Second dose down... let’s see how it goes... #Moderna #CovidVaccine https://t.co/yltB1aephm","['Moderna', 'CovidVaccine']","Twitter for iPhone",1,1,"False"
"605",1351996259062714368,"c668c19b","Saugerties, New York","USA","Manufacturer and global leader in medical #simulation. Focused on preparing #frontline #healthcare heroes to Be READY to save lives.","2019-09-04 14:49:27",2019,9,4,109,386,783,"False","2021-01-20 20:53:21","Encouraging news! 

Studies suggest that #vaccinated people are protected from new #Covid19 variants.… https://t.co/Bk0ufSvIuG","['vaccinated', 'Covid19']","Twitter Web App",0,1,"False"
"606",1457758196186058752,"530b2a58","United States","USA","Software Engineer, Pleb","2019-03-04 01:00:32",2019,3,4,505,382,15084,"False","2021-11-08 17:13:32","@laurenboebert #California Governor #Newsom found DEAD after receiving #Moderna Booster Shot ? #COVIDVaccination… https://t.co/fNfUCwlhia","['California', 'Newsom', 'Moderna', 'COVIDVaccination']","Twitter for iPhone",0,0,"False"
"607",1422521606585274368,"17a797b9","California, United States","USA","U.S. needs the traditional platform, 
inactivated virus vaccine and 🌲🌲
variant-workhorse, #Covaxin. 
And a little Ivermectin
Photo is a meme","2019-03-25 17:58:43",2019,3,25,119,3,11251,"False","2021-08-03 11:35:54","@FDACBER Dr. Marks says we don't have a ""protein based"" vaccine and so may be considered for EUA? How @ a tradition… https://t.co/ZzHW0Omgar","","Twitter Web App",0,0,"False"
"608",1445461597149753344,"1a07c5af","Vegas","USA","#VivaLasVegas #VegasVacation #Vegas #pets #fan #showperformers #loungeperformers #fan #BLM #AsianLM #ALM #GodBlessTheUSA #happilymarried to my #lovely #wife","2019-11-22 20:13:18",2019,11,22,650,1909,64479,"False","2021-10-05 18:51:14","@LydiaAnsel Sure you're at the right location..., since it looks like a cool spot on a #secondlife #sim to me… https://t.co/h8BZpUANX5","['secondlife', 'sim']","Twitter Web App",2,6,"False"
"609",1347001020862390272,"4ea957b3","Minnesota, USA","USA","Mayo Clinic Genetic Cardiologist; Love taking care of families w/ #genetic #heart #diseases like #LQTS, #CPVT, & #HCM & researching their conditions.","2019-02-14 18:03:58",2019,2,14,3315,298,13879,"False","2021-01-07 02:04:04","I just received my 1st #PfizerBioNTech #vaccine for #COVID19 tonight ⁦@MayoClinic⁩. I hesitated to join the #selfie… https://t.co/gHmS3qB23g","['PfizerBioNTech', 'vaccine', 'COVID19', 'selfie']","Twitter for iPhone",2,45,"False"
"610",1436434908595974144,"17a797b9","California, United States","USA","The world needs traditional platform 
inactivated virus vaccines 🌲🌲
The truest answer to pandemic
I love masks 😷😷
Photo is a meme","2019-03-25 17:58:43",2019,3,25,153,3,11958,"False","2021-09-10 21:02:24","@RBReich No he is taking a lesson from Trump and using inflammatory and divisive tactics. What the President needs… https://t.co/xk6EEZujhg","","Twitter Web App",0,2,"False"
"611",1375664297024450560,"17a797b9","California, United States","USA","Mask-loving, Trump-hating liberal
opposed to genetic vaccines🌲🌲
U.S. needs a non-experimental
vaccine like #Covaxin,
Applying for EUA this month.","2019-03-25 17:58:43",2019,3,25,86,1,9715,"False","2021-03-27 04:21:41","@centristSingh @ticoinalb @SirPareshRawal @narendramodi You are just mistaken.  You are so lucky to have the option… https://t.co/cCeHYqKuMT","","Twitter Web App",0,0,"False"
"612",1364593901948964864,"a2262d68","Los Angeles, CA","USA","🤵👰💍Cici👑
🇦🇲🛩🇺🇸🌃☀️🌴🥃💻
🆘️Humanitarian Crisis in My Homeland, Armenia March 2021
💛https://t.co/NUmODuQFUc
Save Maral & #FreeArmenianPOWs ⬇","2019-08-16 07:48:33",2019,8,16,360,332,13348,"False","2021-02-24 15:11:53","From the great mind that brought you the highest efficacy #COVID19 Vaccine via #Moderna... Noubar Afeyan has a mess… https://t.co/jKMgrStvb2","['COVID19', 'Moderna']","Twitter Web App",3,4,"False"
"613",1378088475682082816,"d9941713","United States","USA","Stock investing, self employed, world events, centrist, animal lover, independent thinker, nonconformist","2019-11-18 05:56:09",2019,11,18,10,17,855,"False","2021-04-02 20:54:30","@AdvaitKurlekar @indranilmandal Some have more transparent test data than others and different side effects.  Peopl… https://t.co/lJpyowR0Kg","","Twitter for iPhone",0,1,"False"
"614",1394025616245207040,"4d52c9f4","Atlanta, GA","USA","proad citizen of KamalaNation future husband of AOC dreaming of California","2019-08-17 05:00:51",2019,8,17,41,102,341,"False","2021-05-16 20:23:01","100 years from now in 2119 teachers will be praising @Mike_Pence and @NIHDirector and #DrFauci and all the scientis… https://t.co/2zJbPqMilD","['DrFauci']","Twitter for iPhone",0,0,"False"
"615",1425278223189823488,"17a797b9","California, United States","USA","U.S. needs the traditional platform, 
inactivated virus vaccine and 🌲🌲
variant-workhorse, #Covaxin. 
And a little Ivermectin
Photo is a meme","2019-03-25 17:58:43",2019,3,25,126,3,11376,"False","2021-08-11 02:09:43","@e_cdalton Unfortunately Valneva uses a dna adjuvant, CpG1018.  Don't know why they took a traditional vaccine and… https://t.co/LUAXSrZszv","","Twitter Web App",0,1,"False"
"616",1395383235870294016,"e46a5d7e","Los Angeles","USA","https://t.co/L3rYfuJnyb ****** #comedian . #writer . #host of #thatsfunnymel #podcast #model #psychstudent","2019-10-18 18:59:13",2019,10,18,42,404,2520,"False","2021-05-20 14:17:43","@sheltondesigner @storyexperiment Thought I’d come back and let y’all know that my 2nd shot of #moderna knocked me… https://t.co/At9UaF3XPJ","['moderna']","Twitter for iPhone",0,1,"False"
"617",1454846363800379392,"11543e0c","USA","USA","Though my voice is Tiny, it's a voice of Dignity.
我雖勢弱言輕，決不虛作無聲","2019-09-08 23:35:32",2019,9,8,158,315,7693,"False","2021-10-31 16:22:57","@BuggaMancini @walpole35101 @WilliamYang120 CCP would not allow the West's approach to co-exist with the virus. Aut… https://t.co/aqkwDs9UkN","","Twitter Web App",0,2,"False"
"618",1401736430989180928,"17a797b9","California, United States","USA","U.S. needs an inactivated vaccine 🌲🌲
Without Covaxin, Coronavac (Sinovac) 
or Sinopharm I have no vaccine.
Covaxin applies for EUA this month.
Photo is a meme","2019-03-25 17:58:43",2019,3,25,107,2,10747,"False","2021-06-07 03:03:02","#Covaxin Incredible article regarding Covaxin whether an investor or not.  @Ocugen 
https://t.co/kood7vamSF","['Covaxin']","Twitter Web App",0,2,"False"
"619",1429885972091658240,"d9941713","United States","USA","Stock investing, self employed, world events, centrist, animal lover, independent thinker, nonconformist","2019-11-18 05:56:09",2019,11,18,11,16,985,"False","2021-08-23 19:19:16","@Richard82366018 @pfizer @US_FDA @BharatBiotech @Ocugen @WHO @Canada Do you know how many people are waiting to tra… https://t.co/cwFQQDMRBh","","Twitter for iPhone",0,2,"False"
"620",1443066676640112640,"d9941713","United States","USA","Stock investing, self employed, world events, centrist, animal lover, independent thinker, nonconformist","2019-11-18 05:56:09",2019,11,18,12,16,995,"False","2021-09-29 04:14:41","@PushkarJ97 @TraderJigsaw @vtbp @decibel_dj @Turtlex01 Maybe #covaxin  will produce some real data to get approval!","['covaxin']","Twitter for iPhone",1,2,"False"
"621",1371129724987006976,"17a797b9","California, United States","USA","Mask-loving, Trump-hating liberal
opposed to genetic vaccines🌲🌲
Warp Speed denied U.S. access 
to traditional vaccines.
Until a vaccine there's Ivermectin","2019-03-25 17:58:43",2019,3,25,81,1,9593,"False","2021-03-14 16:02:55","@edutinker How was it?  I'm all for inactivated virus vaccines.  Hoping #Covaxin will be coming to the U.S.","['Covaxin']","Twitter Web App",0,0,"False"
"622",1457759163602247680,"530b2a58","United States","USA","Software Engineer, Pleb","2019-03-04 01:00:32",2019,3,4,505,382,15084,"False","2021-11-08 17:17:23","@happygil_15 #California Governor #Newsom found DEAD after receiving #Moderna Booster Shot ? #COVIDVaccination… https://t.co/uFrALwtsWD","['California', 'Newsom', 'Moderna', 'COVIDVaccination']","Twitter for iPhone",0,0,"False"
"623",1381639668329025536,"43ee0ce4","Atlanta, GA","USA","US Army veteran 🪖 | Tech lover | Gamer geek 👾 | Californian by heart | Digital artist | Aspiring writer | Acting student | He/Him/His 🇺🇳🏳️‍🌈✌️🖖","2019-08-03 04:05:50",2019,8,3,35,389,1576,"False","2021-04-12 16:05:41","My second Pfizer vaccination is coming up on Wednesday this week. Although it is another 142-mile round trip, I sti… https://t.co/TICaccWSCH","","Twitter for iPhone",0,0,"False"
"624",1429880326373978112,"d9941713","United States","USA","Stock investing, self employed, world events, centrist, animal lover, independent thinker, nonconformist","2019-11-18 05:56:09",2019,11,18,11,16,985,"False","2021-08-23 18:56:50","@GuyCreal @US_FDA @WHO In How many countries has #covaxin had trials to prove 65% efficacy?","['covaxin']","Twitter for iPhone",0,0,"False"
"625",1380616404727070720,"dbb7defa","Southern California","USA","So Cal Harley Davidson ♣️","2019-04-09 16:37:01",2019,4,9,649,471,7639,"False","2021-04-09 20:19:36","First vaccine this morning.
Thank you my wife.
And Thanks Joe 😀👍🇺🇲
#Moderna #CovidVaccine https://t.co/01ts5IncKX","['Moderna', 'CovidVaccine']","Twitter for Android",0,1,"False"
"626",1396708222732546048,"6b954a48","England, Wales, Scotland, USA","USA","🏳️‍🌈🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🇧🇻🇬🇧🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇲
UK based from Bklyn NY.  Published, private collections. 
https://t.co/cFci2DbTEd","2019-08-24 05:43:16",2019,8,24,30,106,193,"False","2021-05-24 06:02:44","@GMB @CMO_England 

Re #IndianVariant
88% and 93% for effectiveness Pfizer and 60% and 66% for AZ ... that's a huge… https://t.co/a8T9EYpiRr","['IndianVariant']","Twitter for Android",0,2,"False"
"627",1397276816520491008,"9ae17706","Philadelphia, PA","USA","I write heartwarming #romance, often infused with a celebration. she/her #writer #authorsofinstagram #contemporaryromance","2019-11-03 19:24:28",2019,11,3,191,352,19124,"False","2021-05-25 19:42:07","3:30 PM, 5-Hours Post-Vaccine (2nd dose): arm is sore, a slight headache, and maybe 10 min ago I got a little achy… https://t.co/hPy0qFeMKX","","Twitter for iPhone",0,0,"False"
"628",1367249836895072256,"d9941713","United States","USA","Stock investing, self employed, world events, centrist, animal lover, independent thinker, nonconformist","2019-11-18 05:56:09",2019,11,18,10,16,846,"False","2021-03-03 23:05:38","What is interim data? Let other countries do the trials also.  #Covaxin #india","['Covaxin', 'india']","Twitter for iPhone",1,0,"False"
"629",1381110174757228544,"17a797b9","California, United States","USA","Mask-loving, Trump-hating liberal
U.S. needs an inactivated vaccine 🌲🌲
Without #Covaxin (or Coronavac) 
I have no vaccine 
Covaxin applies for EUA this month.","2019-03-25 17:58:43",2019,3,25,93,1,9949,"False","2021-04-11 05:01:40","@bikashsurana @BharatBiotech @CNBCTV18News Yes, that is most important.  Hopefully soon the U.S. will be able to ma… https://t.co/3vvwyBYANw","","Twitter Web App",0,0,"False"
"630",1403544375657783296,"17a797b9","California, United States","USA","I may be only person in U.S. protected
against DELTA variant. Ask me why
U.S. needs an inactivated vaccine 🌲🌲
FDA keeps throwing up roadblocks
Photo is a meme","2019-03-25 17:58:43",2019,3,25,109,2,10853,"False","2021-06-12 02:47:10","Just look at the UK breakthrough number for the current vaccines and the Delta variant.  Maybe now is the time to r… https://t.co/FT4eRPZDNY","","Twitter Web App",0,2,"False"
"631",1456610753763549184,"32dcb0f2","Cleveland, Ohio","USA","Pharmaceutical Processing World covers the news, developments and #Technologies involved in #Pharmaceutical, #Biotech and #Biopharma #Manufacturing.","2019-12-19 20:20:08",2019,12,19,165,123,160,"False","2021-11-05 13:14:00","#Moderna #Shares took a big hit today on third-quarter results that came up short of the consensus forecast.

MORE… https://t.co/EGxTOyFcgp","['Moderna', 'Shares']","Sprout Social",0,0,"False"
"632",1403029048427638784,"17a797b9","California, United States","USA","I may be only person in U.S. protected
against DELTA variant. Ask me why
U.S. needs an inactivated vaccine 🌲🌲
FDA keeps throwing up roadblocks
Photo is a meme","2019-03-25 17:58:43",2019,3,25,109,2,10853,"False","2021-06-10 16:39:26","@FDACBER Not very bright not to immediately grant EUA to #Covaxin, given influx of Delta Variant in U.S. Is this ak… https://t.co/Fks3gguwNT","['Covaxin']","Twitter Web App",0,0,"False"
"633",1436647550673686528,"d9941713","United States","USA","Stock investing, self employed, world events, centrist, animal lover, independent thinker, nonconformist","2019-11-18 05:56:09",2019,11,18,11,16,992,"False","2021-09-11 11:07:22","Students who have urgent need to travel overseas should have gone out of their way to avoid #COVAXIN given all the negative press. #india","['COVAXIN', 'india']","Twitter for iPhone",0,0,"False"
"634",1434287658268643328,"01a6b144","Washington, USA","USA","A former journalist and photographer. Used to work as freelancer for BBCWorldService.","2019-09-16 10:13:31",2019,9,16,7,17,238,"False","2021-09-04 22:50:00","Just got my COVID-19 Moderna’s booster shot done. It was so easy make an appointment online last night, came here e… https://t.co/ZszGpVTUVF","","Twitter for iPhone",0,0,"False"
"635",1438456975725977600,"17a797b9","California, United States","USA","The world needs traditional platform 
inactivated virus vaccines 🌲🌲
The truest answer to pandemic
I love masks 😷😷
Photo is a meme","2019-03-25 17:58:43",2019,3,25,155,3,12006,"False","2021-09-16 10:57:22","Former health nuts and GMO protestors rolling over now for rna/dna vaccines; what's up with that?  Why does U.S. ha… https://t.co/yUiQMH9w9h","","Twitter Web App",1,1,"False"
"636",1458869586128883712,"17a797b9","California, United States","USA","The world needs traditional platform 
inactivated virus vaccines 🌲🌲
The truest answer to pandemic
I love masks 😷😷
Photo is a meme","2019-03-25 17:58:43",2019,3,25,188,6,13049,"False","2021-11-11 18:49:48","@CNN Why CNN doesn't post about Covaxin? #Covaxin recently filed an actual EUA with @US_FDA for children ages 2-18… https://t.co/fAKaZDKDAU","['Covaxin']","Twitter Web App",0,0,"False"
"637",1367606534553837568,"17a797b9","California, United States","USA","Mask-loving, Trump-hating liberal
opposed to genetic vaccines🌲🌲
Warp Speed denied U.S. access 
to traditional vaccines.
Until a vaccine there's Ivermectin","2019-03-25 17:58:43",2019,3,25,80,1,9487,"False","2021-03-04 22:43:01","@sailorrooscout Or eschew experimental vaccines altogether in favor of traditional inactivated vaccine like India's… https://t.co/IQfWzwf75I","","Twitter Web App",0,2,"False"
"638",1362979559394529280,"17a797b9","California, United States","USA","Mask-loving, Trump-hating liberal
opposed to genetic vaccines🌲🌲
Warp Speed denied U.S. access 
to traditional vaccines.
Until a vaccine there's Ivermectin","2019-03-25 17:58:43",2019,3,25,77,1,9272,"False","2021-02-20 04:17:04","Raoult recommends traditional inactivated vaccines. ""Probably necessary to do more vaccines traditional than molecu… https://t.co/02x1uJrQ9g","","Twitter Web App",0,1,"False"
"639",1462078602325934080,"4d8ab1f4","Iowa, USA","USA","","2019-10-17 15:28:01",2019,10,17,33,404,1594,"False","2021-11-20 15:21:17","#ocgn #covaxin $ocgn #Ocugen help get Covaxin trending! Tweet tomorrow morning at 8am est https://t.co/gtYwsywiDU","['ocgn', 'covaxin', 'Ocugen']","Twitter for Android",4,18,"False"
"640",1383227921679077376,"c37db94d","Washington, USA","USA","She/her, Bi/Pan 🌈 PNW Gardener, Nerdy Jill of many trades -mistress of some / Hypermobile #Spoonie, Chronic Migraineur Neurodivergent, Crouton❤️","2019-07-07 13:50:01",2019,7,7,179,212,16924,"False","2021-04-17 01:16:50","#Moderna injection site swelling is still present , red and itches like a bitch 1 week later . It’s a solid bump on… https://t.co/bkq2nobaSC","['Moderna']","Twitter for iPhone",0,1,"False"
"641",1365427438298177536,"6b1b6a0a","San Francisco, CA","USA","","2019-07-09 05:14:25",2019,7,9,34,848,8639,"False","2021-02-26 22:24:04","If you had a choice for the Covid19 vaccine..
Phizer or Moderna?
#vaccine #COVID19Vaccine #moderna #phizer","['vaccine', 'COVID19Vaccine', 'moderna', 'phizer']","Twitter for iPhone",0,0,"False"
"642",1384241777415135232,"0f916e40","United States","USA","Wife, mom, friend... lover of politics, football, Star Wars, SNL, and laughing until it hurts!","2019-10-23 05:12:41",2019,10,23,7,9,440,"False","2021-04-19 20:25:32","How soon after your second dose of Moderna did your symptoms start? Thanks! #COVID19Vaccination #VaccinesSaveLives #Moderna #seconddose","['COVID19Vaccination', 'VaccinesSaveLives', 'Moderna', 'seconddose']","Twitter for iPhone",0,0,"False"
"643",1377563286493917184,"d9941713","United States","USA","Stock investing, self employed, world events, centrist, animal lover, independent thinker, nonconformist","2019-11-18 05:56:09",2019,11,18,10,17,854,"False","2021-04-01 10:07:36","@vishu272 @mirageinstone @KnottyCommander Lot of vaccine experts in India expressed shock at #covaxin approval with… https://t.co/IsZZNaLmq6","['covaxin']","Twitter for iPhone",1,0,"False"
"644",1364794518764093440,"17a797b9","California, United States","USA","Mask-loving, Trump-hating liberal
opposed to genetic vaccines🌲🌲
Warp Speed denied U.S. access 
to traditional vaccines.
Until a vaccine there's Ivermectin","2019-03-25 17:58:43",2019,3,25,78,1,9339,"False","2021-02-25 04:29:04","Confusing Indian press reports Krishna Ella says he can modify ""Covaxin"" in ""15 Days"" for SA variant, implying not… https://t.co/3cjvXn0jgc","","Twitter Web App",0,0,"False"
"645",1360616044713320448,"17a797b9","California, United States","USA","Mask-loving, Trump-hating liberal
opposed to genetic vaccines🌲🌲
Warp Speed denied U.S. access 
to traditional vaccines.
Until a vaccine there's Ivermectin","2019-03-25 17:58:43",2019,3,25,76,1,9214,"False","2021-02-13 15:45:18","I've come to conclusion that India's #Covaxin is the best vaccine in the world.  Non-genetic, traditional technolog… https://t.co/jMEhdgVAym","['Covaxin']","Twitter Web App",0,3,"False"
"646",1379486319592759296,"84f87b66","United States","USA","Drug Discovery & Development reports on cover drug introductions, pipeline candidates, #ClinicalTrial trends & developments related to #ArtificialIntelligence.","2019-12-19 20:26:52",2019,12,19,182,95,69,"False","2021-04-06 17:29:02","#JohnsonandJohnson has begun #Vaccinating adolescents in a Phase 2a #ClinicalTrial for its #COVID19Vaccine candidat… https://t.co/udl4yYf1cY","['JohnsonandJohnson', 'Vaccinating', 'ClinicalTrial', 'COVID19Vaccine']","Sprout Social",0,0,"False"
"647",1432707122874273792,"e30155c5","Chicago, IL","USA","Nomadic Living - Digital Creator - NOT Financial Advise, Just Opinion - Cultivate a Process ⬇️","2019-02-09 20:40:09",2019,2,9,21,68,2853,"False","2021-08-31 14:09:31","I love how nobody's talking about Japan's recalling of an ass-ton of #moderna vaccines because they were contaminat… https://t.co/EUBdi8DGY5","['moderna']","Twitter for iPhone",1,0,"False"
"648",1359208726515843072,"84f87b66","United States","USA","Drug Discovery & Development reports on cover drug introductions, pipeline candidates, clinical trial trends & developments related to artificial intelligence.","2019-12-19 20:26:52",2019,12,19,154,60,32,"False","2021-02-09 18:33:07",".#Portugal health authorities recently recommended that @AstraZeneca's #COVID19Vaccine not be used for those who ar… https://t.co/1Az4sKuS95","['Portugal', 'COVID19Vaccine']","Sprout Social",0,0,"False"
"649",1400553885652107264,"af0fa1b4","VA & Washington DC & Maine ","USA","Former Foster. Always Mainer. Gubernatorial Board Trustee @VA_FACT 🕉

* Foster Care & Child Welfare  
* Public Health & Land
* Disability & Immigrant Rights","2019-03-31 18:00:36",2019,3,31,584,760,85600,"False","2021-06-03 20:44:02","My mentee got his first #Moderna  shot today!!!! 👏🏻✅🎉

It was NOT easy. We had to walk through, finding a site, the… https://t.co/ZlBXbvvb1L","['Moderna']","Twitter Web App",0,4,"False"
"650",1396911632853438464,"47cd742d","Philadelphia, PA","USA","Woman, Mother, Cannabis lover ❤️ Proud resister. Mom of 12! #Resist #Climate #Science Proudly followed by @Rosie @PalmerReport LGBTQ ally🏳️‍🌈","2019-12-01 02:51:39",2019,12,1,3276,3116,24108,"False","2021-05-24 19:31:01","2nd Moderna shot today!!! Woohoo!!!🎉💉💉💉💉💉💉💉🎉💉💉💉💉#Moderna #COVIDVaccination #VaccinesWork https://t.co/bhhD9x1vyz","['Moderna', 'COVIDVaccination', 'VaccinesWork']","Twitter for iPhone",0,0,"False"
"651",1363853027640307712,"894f523d","Nashville, TN","USA","Trying to find that HomeRun stock","2019-12-20 03:31:28",2019,12,20,21,196,54,"False","2021-02-22 14:07:55","Hey @Ocugen, let’s make a deal. We as shareholders will vote yes... If you release the Phase 3 results of #Covaxin.","['Covaxin']","Twitter for iPhone",1,4,"False"
"652",1461703396445020160,"fa1cedde","USA","USA","We bring you the latest trending news from leading news networks using AI.Stay tuned.","2019-12-15 10:57:42",2019,12,15,1823,1671,208,"False","2021-11-19 14:30:21","FDA authorizes Pfizer-BioNTech,  #Moderna boosters for all adults to shore up Americans’ defenses against… https://t.co/csxHs0fSFS","['Moderna']","presshub_usbot",0,0,"False"
"653",1374880472845717504,"32dcb0f2","Cleveland, Ohio","USA","Pharmaceutical Processing World covers the news developments and technologies involved in #Pharmaceutical and #Biopharma #Manufacturing.","2019-12-19 20:20:08",2019,12,19,91,124,69,"False","2021-03-25 00:27:03","The #EuropeanUnion announced plans to invoke emergency rules that could substantially reduce exports to the… https://t.co/FNb6go5MkB","['EuropeanUnion']","Sprout Social",0,0,"False"
"654",1396975127808643072,"9ae17706","Philadelphia, PA","USA","I write heartwarming #romance, often infused with a celebration. she/her #writer #authorsofinstagram #contemporaryromance","2019-11-03 19:24:28",2019,11,3,191,352,19124,"False","2021-05-24 23:43:19","I just remembered that I get my second vaccine dose tomorrow. 😍 A little nervous, a lot excited. #Moderna #vaccinated","['Moderna', 'vaccinated']","Twitter for iPhone",0,1,"False"
"655",1457757842622926848,"530b2a58","United States","USA","Software Engineer, Pleb","2019-03-04 01:00:32",2019,3,4,505,382,15084,"False","2021-11-08 17:12:08","@Timcast #California Governor #Newsom found DEAD after receiving #Moderna Booster Shot ? #COVIDVaccination… https://t.co/LrJTFCrubU","['California', 'Newsom', 'Moderna', 'COVIDVaccination']","Twitter for iPhone",0,0,"False"
"656",1457634196634025984,"530b2a58","United States","USA","Software Engineer, Pleb","2019-03-04 01:00:32",2019,3,4,505,382,15084,"False","2021-11-08 09:00:48","@risemelbourne Where is #California governor #newsom who’s been missing for ten days since receiving his #moderna booster shot? Where is he?","['California', 'newsom', 'moderna']","Twitter for iPhone",0,1,"False"
"657",1339676147190263808,"13bef2d9","Dallas, TX","USA","OB/Gyn. Mother. Wife. Feminist. Daughter. Business owner. Women’s health advocate. Runner. Not always in that order. Tweets are my own, not medical advice.","2019-12-10 18:20:23",2019,12,10,148,227,2085,"False","2020-12-17 20:57:38","All five of us at Kessler Women’s Healthcare have received our first dose of coronavirus vaccine (Pfizer version).… https://t.co/Z48vNnCvQo","","Twitter for iPhone",0,2,"False"
"658",1362861095900368896,"38c515cf","Texas, USA","USA","conservation | climate | gun control | TX voter | Repub turned Dem thanks to Trump | Equestrian","2019-08-03 19:32:26",2019,8,3,2321,3907,34498,"False","2021-02-19 20:26:20","#AdultsInTheRoom #PfizerBioNTech #PfizerProud #Biden #COVID19 watching the CEO of the first company I worked for fo… https://t.co/oZ6NOfqgWq","['AdultsInTheRoom', 'PfizerBioNTech', 'PfizerProud', 'Biden', 'COVID19']","Twitter for iPhone",0,0,"False"
"659",1461708616277372928,"f3cf33da","United States","USA","| A Sinner Saved by grace | Sola Scriptura | Jesus+Nothing= Everything | NO NEUTRALITY | Apologetics | co-host of “A Matter Of Truth” Podcast","2019-10-07 03:17:48",2019,10,7,251,184,2180,"False","2021-11-19 14:51:06","@US_FDA U have BLOOD on your hands #FDA ! U were part of the the #oxycodone epidemic, you set it in motion - NOW yo… https://t.co/RcbOLQAJjc","['FDA', 'oxycodone']","Twitter for iPhone",0,3,"False"
"660",1446177462073712640,"17a797b9","California, United States","USA","The world needs traditional platform 
inactivated virus vaccines 🌲🌲
The truest answer to pandemic
I love masks 😷😷
Photo is a meme","2019-03-25 17:58:43",2019,3,25,159,3,12227,"False","2021-10-07 18:15:50","@HjgTweet @EbonyJHilton_MD @Shawn_SoPeachy @Novavax @pfizer @moderna_tx @JNJCares How is the free-floating spike di… https://t.co/f3ManG90cz","","Twitter Web App",0,1,"False"
"661",1342918827340935168,"251986b3","Bronx, NY","USA","Radiation Oncology Resident (PGY3) at Montefiore Medical Center (AECOM) | UConn MD/PhD alum","2019-08-10 17:26:25",2019,8,10,166,269,22,"False","2020-12-26 19:42:53","Belated X-mas/Boxing Day Gift! Thank you @MontefioreNYC and the scientists at #PfizerBioNTech! #CovidVaccine https://t.co/O1bjo4j4EG","['PfizerBioNTech', 'CovidVaccine']","Twitter Web App",0,11,"False"
"662",1364063354331963392,"a36dad6e","United States","USA","","2019-12-16 00:38:28",2019,12,16,2,6,15,"False","2021-02-23 04:03:41","#covid #Moderna 2nd dose 76hrs post vaccine.  Mom (70s health conditions) &amp; I (40s healthy essential worker) are bo… https://t.co/wE3XqIzP3k","['covid', 'Moderna']","Twitter for Android",0,0,"False"
"663",1383882655469498368,"6adb8b75","Honolulu Africa/Asia","USA","A stranger is just a friend you haven't complimented me yet 😜","2019-04-17 10:18:18",2019,4,17,75,666,40698,"False","2021-04-18 20:38:31","The results of a real-world trial released a week earlier were even worse: the vaccine was estimated to be just 49.… https://t.co/Zs0olctbIK","","Twitter for Android",0,0,"False"
"664",1361385030803591168,"17a797b9","California, United States","USA","Mask-loving Trump-despising liberal
opposed to genetic vaccines🌲🌲
Warp Speed denied U.S. access 
to traditional vaccines.
Until a vaccine there's Ivermectin","2019-03-25 17:58:43",2019,3,25,74,1,9123,"False","2021-02-15 18:40:59","Day thrown off by discovery of complete jackass.  Check out this vaccine fanatic's reply to Kara's reasonable tweet… https://t.co/zLmcl0yhJN","","Twitter Web App",0,0,"False"
